split,index,n,fs_hz,phase_deg,voltage_ratio_scale,edge_time_s,load_proxy,target_mode,reciprocity,min_real_y_eig,kcl
train,544,6,15764.477192793787,7.835242311543886,0.9564883622804198,6.570972287662188e-08,0.07016964742358725,residual,2.701289205785704e-15,2.0895915960294364e-06,2.4404303740081994e-11
train,545,4,27261.070402822967,17.133118698882363,0.9948913689994289,5.4380653401493684e-08,0.08730808284461077,residual,1.861072919577845e-15,7.143702162971892e-07,1.9854552643406558e-12
train,546,4,27259.349359694454,24.92126528265532,0.9534423327723806,8.876084984728056e-08,0.11589208364334391,residual,1.350644602892852e-15,8.678177522430704e-07,2.4442670110147446e-12
train,547,6,16398.334232247842,15.208146912334241,0.915524054882408,8.198592418068615e-08,0.11995947358598444,residual,2.673771110915334e-15,2.5883666714950425e-06,1.4665161412810538e-11
train,548,6,26978.5404425148,17.56191043776864,0.9210501581863638,5.366451366583258e-08,0.08349816883924341,residual,2.288783399261119e-15,7.341201314306479e-07,7.941821057362623e-12
train,549,4,26423.74148946107,19.72084619879567,0.9853397486591808,1.68020121182153e-07,0.10105243123343599,residual,1.4895204919483639e-15,6.053074504425724e-07,4.986694011554689e-12
train,550,6,18243.000406969386,11.418241699594411,1.0358335485129588,1.2954875932916226e-07,0.0937035414615004,residual,1.4043333874306805e-15,1.7174814059723437e-06,7.332580706405269e-12
train,551,8,24573.194744331162,6.027234701821742,0.9504590730689468,1.933233086937659e-07,0.03477151851794921,residual,2.6852712547870858e-15,8.406099037615006e-07,1.1249828164048252e-11
train,552,4,15571.68016194826,32.72205025093015,0.9240500988690256,7.521509087905186e-08,0.24518323391704888,residual,1.7763568394002505e-15,2.039711297780399e-06,7.499885442698834e-12
train,553,4,15528.03877063506,17.659662996089423,0.9748223926916151,1.5751772784271478e-07,0.1543015305245931,residual,1.111609937126711e-15,2.289420733343034e-06,6.048150451633704e-12
train,554,8,17007.58534055389,17.77410289899716,1.0541267340160156,1.5157034788739673e-07,0.15321826227422147,residual,1.807312143953211e-15,1.8315295295599617e-06,2.2499656328096503e-11
train,555,8,25590.049737225272,29.653300039795884,0.9618199430156842,1.4834348894991025e-07,0.14366205309595637,residual,8.62265274246159e-15,7.318470678923893e-07,2.979202573289367e-11
train,556,8,21040.593022135203,21.907677774911704,0.9917239983795848,1.1742776770435812e-07,0.13995630208387877,residual,2.8435583831733384e-15,1.7220111547620082e-06,1.4665161412810538e-11
train,557,4,19032.169007714605,27.97244330854768,1.0558154069673575,7.175469403268231e-08,0.20225763125625354,residual,1.8971499361070192e-15,1.4426899934676185e-06,8.640947574194735e-12
train,558,8,15739.721933892904,17.66798310618394,0.9855869194866033,1.1805908927646458e-07,0.15397191961672785,residual,5.0242958677880805e-15,1.4790894981721232e-06,1.7160311712462508e-11
train,559,6,20029.56659102555,31.738403789313978,0.9171008498000973,1.5427573456152068e-07,0.18471909220219723,residual,1.3334236103573e-15,9.087833495841349e-07,6.5584595640102444e-12
train,560,8,16932.14287105867,24.252508667961024,1.0217610485031086,1.7394273906170555e-07,0.19541938211277077,residual,1.790180836524724e-15,1.8089731590247765e-06,1.5883642114725246e-11
train,561,4,23836.443389259453,26.31093364204721,1.0289668805787766,6.727231144032867e-08,0.14965514831040952,residual,4.440892098500626e-16,1.0025563194747363e-06,5.752149554916067e-12
train,562,4,20161.15268655605,15.952897821210398,1.0625139314410679,1.1423441700423578e-07,0.11824421710788525,residual,1.350644602892852e-15,8.875336471152419e-07,7.499885442698834e-12
train,563,6,23200.60890133828,28.92935105016739,1.0767535445325016,5.457628480517062e-08,0.17389544342167063,residual,4.213000162292041e-15,9.992656560117043e-07,9.973388023109378e-12
train,564,8,22261.96404640485,6.622161309216663,0.9379489285293698,1.5818781176752878e-07,0.04147262682670771,residual,3.6955587428207345e-15,8.555994275355488e-07,2.546585164964199e-11
train,565,6,23421.470408754714,8.486546306611013,1.0826262713577193,1.054609763761445e-07,0.05768276519118364,residual,1.336885555457667e-15,7.837784988434278e-07,8.580155856231254e-12
train,566,6,28185.55664275349,19.039247381716926,0.9445784874496594,1.1959291102013254e-07,0.08805087864079897,residual,4.440892098500626e-16,5.512888384783665e-07,4.547473508864641e-12
train,567,6,16700.945368280023,14.976812293310223,0.9441014227451835,6.034991453739027e-08,0.11978279551222944,residual,2.220446049250313e-15,1.489434650796307e-06,9.094947017729282e-12
train,568,4,28971.03193287956,23.166824249371032,0.928021410980503,1.3136733767772469e-07,0.09978171430607363,residual,4.965068306494546e-16,7.397400923931022e-07,3.8114773392954265e-12
train,569,8,20224.93813549335,5.738015592853795,0.9155948895220316,1.8376504493145834e-07,0.038809051306117615,residual,3.580361673049448e-15,9.364506572084206e-07,1.4580309236299762e-11
train,570,6,28655.39102522874,31.46310584625799,0.9612067093012466,1.4844739790414374e-07,0.13439987769944942,residual,4.965068306494546e-16,5.894037548963355e-07,7.332580706405269e-12
train,571,8,15353.468983816962,32.22098838372425,1.0771588194076123,1.9923756081790483e-07,0.28640284687087936,residual,2.8435583831733384e-15,2.2809090561382793e-06,2.474093072803124e-11
train,572,6,26753.532618232195,31.42874485206107,0.922660756336219,1.7325366704315777e-07,0.13806234066211467,residual,4.453364592678439e-15,5.430162646907895e-07,1.1064480586898244e-11
train,573,6,16263.741049231068,16.11422290013639,0.9696819131369562,1.4885920895230258e-07,0.13499322249108478,residual,1.350644602892852e-15,1.9064853823227022e-06,1.1504299109832135e-11
train,574,4,18172.67327973061,19.366416996776234,0.9571350420322071,1.6464927654893649e-07,0.14047288839973252,residual,6.661338147750939e-16,2.0066411285267034e-06,5.1448789686149945e-12
train,575,8,19608.77620933384,11.078289625833614,0.9779443049674366,7.613532128277767e-08,0.08001553364117342,residual,2.2315206618374916e-15,1.9551812252799943e-06,1.3116919128020489e-11
train,576,6,26386.521707322703,16.176597311171225,0.9477009662821255,7.257330015014485e-08,0.0816027480567737,residual,1.350644602892852e-15,7.672874224013012e-07,1.0923406216047001e-11
train,577,6,24690.510772694128,28.917104899006464,0.9214152355671006,1.734456708413825e-07,0.1397809257854067,residual,2.9790409838967277e-15,8.870601985705576e-07,7.275957614183426e-12
train,578,4,23530.20824752665,7.621590039414453,1.0079485126254069,1.3915483048563763e-07,0.04824957825847107,residual,1.2560739669470201e-15,1.0341574487075764e-06,3.701375270816176e-12
train,579,4,26345.488720186037,19.667092346205536,1.07780367815554,1.1743642042857123e-07,0.11059836752631776,residual,4.518280359883027e-16,5.809881188000222e-07,8.134767913360665e-12
train,580,6,24137.537016532893,24.246646913213688,1.040951479241756,5.19398571751101e-08,0.1396301215514711,residual,8.881784197001252e-16,8.33469210897708e-07,3.637978807091713e-12
train,581,6,24221.935676815396,31.175543719652936,0.9532658448487195,1.6464563751806598e-07,0.15654745669173525,residual,3.1086244689504383e-15,5.918848256087112e-07,7.499885442698834e-12
train,582,6,28972.06814151908,21.99623732081221,0.914480074965571,1.4705209405057942e-07,0.09405092352012553,residual,1.1144649932300827e-15,6.168852908487311e-07,3.6662903532026344e-12
train,583,8,29037.939647463787,17.013388057090197,1.0970186799166135,1.2792304090604238e-07,0.08981387895197647,residual,9.155133597044475e-16,5.767581419103808e-07,1.3593542364891637e-11
train,584,6,22680.69062812499,6.7618435614817045,0.9085916313510081,1.282641137815305e-07,0.040232184946846924,residual,1.790180836524724e-15,9.317740140312642e-07,7.622954678590853e-12
train,585,8,17441.796902321188,23.067165065299363,1.0863173191199516,1.3768205824729873e-07,0.19329739934978676,residual,5.197930934883577e-15,2.5168806084394034e-06,3.253907165344266e-11
train,586,4,23068.56081599267,16.956279372787584,0.9522200047240132,1.7213070848714418e-07,0.0978371808019922,residual,6.684427777288335e-16,1.6253658064655727e-06,5.1448789686149945e-12
train,587,8,27919.447504047246,11.201450504795492,1.0094745070878945,1.5975289408242507e-07,0.05861165703834636,residual,7.771561172376096e-16,5.636751918220827e-07,3.651878889816335e-11
train,588,6,26270.96447599702,12.319891679861932,1.072102188194057,9.036134554328265e-08,0.07227716168494819,residual,2.808666774861361e-15,6.010455978585959e-07,8.134767913360665e-12
train,589,6,23470.029243590085,12.280906377493288,1.0888202976905585,5.3302263595177856e-08,0.08192340486497299,residual,4.0943002132167226e-15,9.492713250758862e-07,1.4551915228366852e-11
train,590,4,23932.715469585884,19.724537371704812,0.9544517957884926,9.557755219726755e-08,0.10809071156097533,residual,8.005932084973443e-16,1.100491559609384e-06,3.637978807091713e-12
train,591,6,17896.434549758007,23.541385112840874,0.9001103785622786,1.2166233146386158e-07,0.15882294143717635,residual,4.449557262054371e-16,1.3451618600370236e-06,1.0998871059607903e-11
train,592,8,22745.598503440437,28.3288441304478,1.0739494745703493,1.2930173467263259e-07,0.17392852797095062,residual,4.14813554445046e-15,9.442018061199751e-07,1.626953582672133e-11
train,593,6,22468.123406584607,22.61074426947447,1.0317551453955043,6.021890116655764e-08,0.14010456033834007,residual,2.220446049250313e-15,9.415932795539242e-07,2.2058762325532195e-11
train,594,8,21266.751317819126,19.93841975155814,1.045636195522656,1.4834476119229573e-07,0.13452709980282412,residual,3.66205343881779e-15,1.0768506707246587e-06,1.6320694897557092e-11
train,595,6,18368.630229142727,25.699529056261493,0.9495793887606588,1.1970398526910168e-07,0.1757516509504108,residual,1.3322676295501878e-15,1.5230524176799542e-06,7.332580706405269e-12
train,596,6,27984.799326162094,26.044811502039554,1.0872615001450787,1.2392026179024818e-07,0.13356105791719594,residual,4.440892098500626e-16,6.411232120014839e-07,5.823607568738997e-12
train,597,4,15571.236603395875,5.025170178630833,0.904860080033294,1.511556375251413e-07,0.04380635997157638,residual,3.202372833989377e-15,1.9236404874824857e-06,4.067383956680332e-12
train,598,8,18587.062393061122,24.93673077480408,1.0515201134823493,9.672947513979791e-08,0.1875459841005181,residual,3.3009303617866924e-15,1.2621468684885266e-06,1.4665161412810538e-11
train,599,4,27585.560940676078,31.802021630092344,0.9099720389618862,1.162652566598742e-07,0.13328943442843433,residual,9.930136612989092e-16,5.833020165431583e-07,2.9558577807620168e-12
train,600,6,28093.784394741644,30.177123687717106,0.9204019074238038,6.204481959608867e-08,0.1269918141255397,residual,8.881784197001252e-16,1.0184895632866048e-06,6.5584595640102444e-12
train,601,4,20195.973875057138,27.02527006437489,0.9931667620696363,8.638249160444604e-08,0.17430088943963779,residual,1.1188630228279524e-15,1.2528195569746123e-06,7.402750541632352e-12
train,602,6,21716.838220927908,8.592219143912732,0.9142141086150695,1.938767977163305e-07,0.05315445745190403,residual,6.866350197783357e-16,1.2815811052495644e-06,7.770726138294351e-12
train,603,8,27386.333937924668,33.454846249195654,1.0319950979133106,1.9553061489173562e-07,0.15838962227318895,residual,2.2644195468014707e-15,5.010859080647437e-07,2.9330322825621076e-11
train,604,6,18746.765503132912,22.96825945844504,0.9448724922505644,1.104771691752336e-07,0.15585289638916838,residual,8.881784197001252e-16,1.49225020681759e-06,1.4665161412810538e-11
train,605,4,27935.502170702923,21.41193933033611,1.051572598566038,1.9230788792888043e-07,0.10958768676382562,residual,3.3306690738754696e-16,7.416110521706254e-07,5.6535631116077445e-12
train,606,6,29914.84813371478,33.53452138437083,1.0182618894256554,8.047216929545786e-08,0.14333510328889798,residual,1.350644602892852e-15,6.546616404267804e-07,1.2202151870040997e-11
train,607,8,19566.168637897576,14.568976886944018,1.050941028781308,1.0056454808385617e-07,0.11098672947442813,residual,3.3009303617866924e-15,1.3684714493280696e-06,2.9330322825621076e-11
train,608,8,22682.979627775854,23.78143063097536,0.9225696984558428,1.6472683957571846e-07,0.1295454625208616,residual,2.888714119299626e-15,1.118688636429813e-06,3.6425234419768065e-11
train,609,4,17875.333613710816,10.332085206714282,1.0370938180969245,6.09448113970537e-08,0.08719750932586334,residual,3.202372833989377e-15,1.532170394690385e-06,9.094947017729282e-12
train,610,8,22320.77476781117,26.776703108131898,0.9453810432072467,1.272349587693888e-07,0.14898138917085793,residual,4.0943002132167226e-15,8.523981021055186e-07,2.2499656328096503e-11
train,611,6,20329.63160222664,10.762538640770456,1.0092764398688256,1.640374275153788e-07,0.07752545814850201,residual,1.831026719408895e-15,1.4521949820552175e-06,7.332580706405269e-12
train,612,6,17958.944103813017,32.2091167749559,1.0272409992014282,8.315992435457828e-08,0.23343743115246254,residual,5.365950338995594e-15,1.127253408747499e-06,1.4580309236299762e-11
train,613,6,18995.075681335726,25.901963304567616,0.904328278092554,1.5644919998557446e-07,0.16291735907153226,residual,1.3322676295501878e-15,1.6126716598795525e-06,8.580155856231254e-12
train,614,6,21353.73747366309,5.421200695298053,0.9740380528232374,1.471270405824688e-07,0.03701191032940638,residual,4.14813554445046e-15,1.0164586634658713e-06,1.4551915228366852e-11
train,615,6,23508.396883237685,15.379368583169999,0.9680617346907134,1.84761690549792e-07,0.08938307619479834,residual,1.1133411481696098e-15,5.638097186850372e-07,1.149534299831515e-11
train,616,4,18032.145697362103,33.90603859057725,0.9528786886397741,1.5027752946797456e-07,0.22441506746339665,residual,3.580361673049448e-15,1.8297941792549334e-06,1.1368683772161603e-11
train,617,4,27296.887940412413,22.583076879557282,1.0350137437925462,1.7828495959732369e-07,0.11556331765292993,residual,2.318213734067276e-15,5.817223332425881e-07,3.8114773392954265e-12
train,618,4,20270.92291733467,16.860581101442406,0.9956633588644466,1.2082449326464156e-07,0.1158305027804168,residual,6.713178136967714e-16,1.4615460542319287e-06,3.183231456205249e-12
train,619,8,24284.913139811924,9.912149450734788,1.00499204732977,1.379373555039033e-07,0.05981632042287723,residual,8.055813764361259e-15,9.126836025643523e-07,9.094947017729282e-12
train,620,6,19282.183379210775,12.628658791230999,0.9689030471149065,5.238218359903017e-08,0.0910573333394861,residual,1.9860273225978185e-15,1.3061225492547244e-06,2.1827872842550278e-11
train,621,8,27614.672065006245,29.647688565798855,0.91225625317495,1.0289425021869908e-07,0.1262497122290805,residual,5.402578411571408e-15,5.009474215531127e-07,7.275957614183426e-12
train,622,8,19014.990949319883,9.840158718139119,1.0928663928008677,1.373956992722546e-07,0.08250544523665954,residual,5.063396036227354e-15,1.145150404340683e-06,4.3995484238431613e-11
train,623,6,26010.63804789017,14.26169260471927,1.0785991958920462,7.88418705688918e-08,0.08403409866776146,residual,1.6653345369377348e-15,7.073442121351232e-07,7.332580706405269e-12
train,624,6,15447.678265583012,24.693492894149625,1.0556775462473351,8.925838471511959e-08,0.22469465178383266,residual,2.808666774861361e-15,2.28545483686586e-06,1.4805501083264704e-11
train,625,4,17273.819783289196,28.878383796888752,1.0141190901126746,1.598319285329456e-07,0.21966078753813087,residual,9.930136612989092e-16,1.4660366068271574e-06,1.0928729369620903e-11
train,626,4,18428.783764479762,14.421589983570914,1.028738059439868,1.0439473772385215e-07,0.11428190579685685,residual,2.482534153247273e-15,1.3336546282944799e-06,7.275957614183426e-12
train,627,8,21356.712879856666,30.307810245830865,1.0751532933183499,6.504386191144518e-08,0.19581329277002138,residual,1.4895204919483639e-15,6.573762289485816e-07,2.300859821966427e-11
train,628,4,24379.927046619225,11.059905603399603,0.9149097099888004,1.4890571363085e-07,0.06011494815531063,residual,2.808666774861361e-15,9.640517185210165e-07,4.067383956680332e-12
train,629,8,21780.43333514772,16.179225008376562,0.9630409564767209,5.37698225378212e-08,0.1004748626771736,residual,2.7465400791133427e-15,1.248290964590399e-06,2.212896117379649e-11
train,630,6,26207.63055568275,26.415531323245407,1.0641305980332847,1.7795127204415727e-07,0.14122978966351735,residual,9.155133597044475e-16,7.406789092460187e-07,7.770726138294351e-12
train,631,4,23052.56639387759,23.32149625958941,0.9490089893321297,7.303018835485598e-08,0.1289642567697726,residual,4.440892098500626e-16,1.2273946080156612e-06,2.0463630789890885e-12
train,632,6,15752.600190704508,9.865919192486102,1.0466638484416413,1.5429068527801753e-07,0.09561726905295648,residual,2.220446049250313e-15,1.8900781017277203e-06,1.0289757937229989e-11
train,633,4,20435.351702780445,17.306347851123494,0.9923282323876057,1.332616650686872e-07,0.11722001076093969,residual,1.7763568394002505e-15,1.0536547570873658e-06,4.5983480086207884e-12
train,634,6,22730.328414631083,27.375758946799007,0.9671099183951855,1.128119005840472e-07,0.15240959225654563,residual,8.881784197001252e-16,7.504850661813856e-07,1.4551915228366852e-11
train,635,6,22190.820083167557,23.89670665971658,0.9458181540338144,5.625050057651209e-08,0.1363128821245597,residual,1.336885555457667e-15,8.790106559103873e-07,1.4805501083264704e-11
train,636,4,28665.87693782166,34.694606297856524,0.9127354901664894,1.0682578240098951e-07,0.137618206523477,residual,1.4217791915866692e-15,6.745916367217735e-07,5.475883235154604e-12
train,637,8,24368.823637784597,28.422595533679363,1.0234048670080256,1.7611569090992856e-07,0.15511850241621342,residual,3.6955587428207345e-15,5.998843957228549e-07,2.300859821966427e-11
train,638,4,29492.902272006595,34.127315139007436,1.0474817298776473,5.958264931850467e-08,0.15158545558294725,residual,2.0947646133377085e-15,5.650415660148049e-07,1.8749713606747085e-12
train,639,4,18853.167206537033,24.0645539766598,1.029335180246346,1.2623781006883063e-07,0.17564979589156238,residual,4.443059973708341e-16,1.8025422869253174e-06,2.766120146724561e-12
train,640,6,26295.33009102464,19.78262389498039,1.072065448476487,1.8840716042615294e-07,0.11078696644419157,residual,1.1102230246251565e-15,7.318383155715809e-07,8.765690166092662e-12
train,641,8,17963.678879319054,25.432408296921928,0.9789895272459943,1.542426102094286e-07,0.18367124909946028,residual,3.7942998722140385e-15,1.5793385438058818e-06,1.0289757937229989e-11
train,642,4,29958.00179127129,25.485431984863794,1.031666959548024,1.040816872535654e-07,0.1162627523404333,residual,8.95090418262362e-16,5.541289969874429e-07,7.332580706405269e-12
train,643,8,24702.44455790742,7.2036504248672415,0.9621471031148294,1.6538543733289498e-07,0.041566286368632584,residual,2.482534153247273e-15,8.668915260018397e-07,1.4665161412810538e-11
train,644,4,20736.425753019845,32.25305909345327,1.0058243153916278,7.62785089769801e-08,0.19816644943175762,residual,1.4217791915866692e-15,6.824910177102963e-07,9.668061295755842e-12
train,645,4,18356.961856651844,20.264270673555234,1.010412450899171,6.924457485907145e-08,0.15275077399579676,residual,3.6418022968069345e-15,1.8105501709040873e-06,7.499885442698834e-12
train,646,8,26803.491520571857,18.525618372852694,1.0264220973661666,9.438595967429906e-08,0.0982117512430079,residual,6.6671180517865e-16,9.814627289104443e-07,1.8212617209884032e-11
train,647,4,25274.242852313037,23.318285826905957,1.0871021170625106,1.476513737540248e-07,0.13472854264807999,residual,1.3322676295501878e-15,6.262297934313341e-07,4.067383956680332e-12
train,648,8,28844.41464698713,28.49803868592504,0.9085609938122752,6.297427993799171e-08,0.11659450249706349,residual,5.572324966150414e-16,5.854432134497236e-07,5.823607568738997e-12
train,649,8,28238.4682705959,18.616801452488993,1.0974959571251959,6.730980305539578e-08,0.1001100476705202,residual,9.155133597044475e-16,6.417602956285926e-07,7.332580706405269e-12
train,650,6,21871.580225822683,34.94000961109025,1.0774347541251892,1.241066794579098e-07,0.21405923629702983,residual,9.930136612989092e-16,6.904549458706731e-07,1.4999770885397668e-11
train,651,6,29161.575156376555,12.00224730010891,1.0943796811718323,9.436956945423287e-08,0.06487473168894457,residual,1.3732700395566713e-15,6.417204020204518e-07,7.332580706405269e-12
train,652,6,28262.99719292081,24.69417791290236,0.9248820962435367,8.298847122830823e-08,0.10759769200867798,residual,2.2215299868541707e-16,5.364601590946186e-07,7.275957614183426e-12
train,653,4,16818.202122674735,5.455880687980181,0.968847434243292,1.1479341025933881e-07,0.04703253643350496,residual,7.160723346098895e-15,1.7651146811140876e-06,1.1504299109832135e-11
train,654,4,20146.182290058972,28.537459825877992,0.9871334118152391,6.037062317442755e-08,0.18157503259704422,residual,9.930136612989092e-16,1.0556005426840523e-06,7.499885442698834e-12
train,655,6,18200.02859841049,14.39887723943412,1.057004659661195,6.737504905807139e-08,0.1187269268123572,residual,1.9860273225978185e-15,1.5007301022588908e-06,1.4999770885397668e-11
train,656,8,27588.159266234274,34.48203588574148,1.0516382643932292,1.3732967283478615e-07,0.16398557757637142,residual,1.1102230246251565e-15,5.472554917282564e-07,1.626953582672133e-11
train,657,8,28056.438775795723,23.825149732239478,1.0752413212057774,1.3541895744850236e-07,0.12225668816541316,residual,2.3314683517128287e-15,5.241552377647337e-07,7.402750541632352e-12
train,658,6,20023.81378271326,10.99663455406202,0.9184922994108712,9.299044912993856e-08,0.07308636397831351,residual,1.4043333874306805e-15,9.372245216865302e-07,7.402750541632352e-12
train,659,4,28404.15682143374,25.44492642364524,1.0289353434157835,1.4382503081364927e-07,0.12213584408192438,residual,9.155133597044475e-16,4.76836185282715e-07,5.823607568738997e-12
train,660,4,18833.006354896155,34.875880786866595,0.9200981973897953,1.1537841833067655e-07,0.21199801638185858,residual,7.772800161809615e-16,1.3775714198853056e-06,1.1368683772161603e-11
train,661,8,27995.02404133013,13.148137686254652,1.0348561997525456,1.334445808009923e-07,0.0695259532067767,residual,8.886119947416683e-16,5.036462327621881e-07,1.4795130981884302e-11
train,662,4,16649.16058030603,16.66101538744894,0.9811712876406462,1.7945572682983323e-07,0.13749797265399857,residual,6.280369834735101e-16,1.8166690782994416e-06,4.2309225286609024e-12
train,663,4,19590.401903498354,7.003073742571027,1.0828478125640242,1.309485745828925e-07,0.05741212914963883,residual,2.701289205785704e-15,1.1358173414784515e-06,1.8189894035458565e-12
train,664,8,25889.09119253475,26.482113124982426,1.0136859792281387,9.294079831443558e-08,0.13647425858427434,residual,3.3399081181809284e-15,3.764219184103334e-07,1.669610333072871e-11
train,665,8,16353.623652257422,19.19716681807637,1.0435854191658733,5.882882230189406e-08,0.16888743025418584,residual,2.808666774861361e-15,1.2658550948978301e-06,2.6249599049445918e-11
train,666,8,26184.29615346373,30.798607189900455,1.0478514784987158,7.56156402464761e-08,0.15765773004609104,residual,2.701289205785704e-15,5.480573384351025e-07,1.4999770885397668e-11
train,667,6,21899.133876785385,5.888093601757472,1.0028916389505849,7.273090230164326e-08,0.040251561894480564,residual,6.662783593823665e-16,8.69588968281499e-07,1.0998871059607903e-11
train,668,4,19553.89774715049,33.01620515999685,1.0297440773634328,6.139790136093284e-08,0.21910135448177637,residual,8.886119947416683e-16,1.539866062496048e-06,5.823607568738997e-12
train,669,4,20055.26244760321,30.109943724946287,1.0442063738615712,1.9889318672527854e-07,0.20146204853959157,residual,1.88411095042053e-15,1.365582738837003e-06,1.4765290047811705e-11
train,670,6,29700.192924040428,29.115221891375867,0.9840120515842181,6.685639878336521e-08,0.12478407639927255,residual,4.965068306494546e-16,4.960365331895759e-07,7.332580706405269e-12
train,671,4,28170.085020946808,29.84052039075764,0.996622250173913,1.78972456588236e-07,0.13591082765181436,residual,1.3322676295501878e-15,5.651267343039538e-07,7.290154618149881e-12
train,672,8,16645.121186397144,10.93598463212181,1.039198480461149,1.6951094288589992e-07,0.09896305679020183,residual,7.32410687763558e-15,1.407827523108944e-06,2.212896117379649e-11
train,673,4,16539.24731605953,23.556617531658205,1.0134733991164158,1.7830028901867164e-07,0.19360618612107924,residual,1.831026719408895e-15,1.33092429101439e-06,4.290077928115627e-12
train,674,4,16507.286650649145,10.77447935772085,1.0549188331213653,1.9385361821229774e-07,0.09989827617725634,residual,2.808666774861361e-15,1.3118753646653392e-06,7.499885442698834e-12
train,675,6,15109.06984676402,22.94352852455437,1.0494261438024595,1.622132520728604e-07,0.2145767608991103,residual,1.3322676295501878e-15,2.33583115428968e-06,2.201954398031561e-11
train,676,6,17335.976919442284,11.264030425779717,1.0847964924366997,1.815527087393914e-07,0.10196565830224794,residual,2.2315206618374916e-15,9.741864559208752e-07,7.332580706405269e-12
train,677,6,16351.269897364144,16.048869235719422,1.0267698025432797,5.971507939442339e-08,0.14165533784367232,residual,1.9860273225978185e-15,2.2146879968221427e-06,8.134767913360665e-12
train,678,6,26320.24070524174,10.296105820823868,1.0988062633479634,5.908724910663537e-08,0.06253865895965899,residual,6.661338147750939e-16,4.33665445683051e-07,7.31934897104105e-12
train,679,6,28671.76763294736,34.861825464770405,1.0310136968094292,1.825567271604107e-07,0.15598909423117263,residual,4.14813554445046e-15,5.589605429250449e-07,3.637978807091713e-12
train,680,6,17662.5120626355,12.679124405650168,1.0853521077613748,1.7308061375553122e-07,0.11176609136548989,residual,1.4217791915866692e-15,1.2037863838292587e-06,2.300859821966427e-11
train,681,6,25201.097507027764,8.338065527598834,0.9776261865983004,8.123222047972317e-08,0.04760418853322672,residual,1.1801832636420706e-15,4.117310816534603e-07,1.4999770885397668e-11
train,682,4,17210.70061757477,29.39187429378269,1.0314514378593713,1.2898648120553917e-07,0.2274460557600511,residual,1.3322676295501878e-15,2.2662888917277125e-06,1.5245909357181706e-11
train,683,6,24063.275593586317,10.240448079354412,1.0239646600654155,6.456396697706762e-08,0.06342140989133259,residual,2.443909561242743e-15,9.071234020119539e-07,9.094947017729282e-12
train,684,4,27085.520540666483,11.59995505313675,1.081355683036675,1.897433141507069e-07,0.0668624643140196,residual,9.155133597044475e-16,9.223250692068531e-07,4.067383956680332e-12
train,685,8,27955.946326817262,27.271095506028146,0.9143711430114745,8.545973884027385e-08,0.11679510017947523,residual,6.684427777288335e-16,6.841213783937049e-07,1.8189894035458565e-11
train,686,4,17573.29924795513,31.409167024249147,0.961586091401224,1.4264320556418254e-07,0.21894538416994838,residual,2.6645352591003757e-15,1.1922690922798371e-06,7.30786208804975e-12
train,687,8,15370.697830395857,20.494734276407616,0.9267215238471945,1.496754320673883e-07,0.16897617336592682,residual,2.5468671054250576e-15,2.5342939136924557e-06,2.9999541770795335e-11
train,688,6,19115.709730551323,20.84737446053188,1.0007982499457095,1.8717061190171596e-07,0.1489271141209312,residual,4.965068306494546e-16,1.3344086866141766e-06,7.770726138294351e-12
train,689,8,17172.961615129163,26.437566708823567,0.9319553436866744,6.577371365716134e-08,0.18888995294180394,residual,2.2266822963392197e-15,2.1284202710963227e-06,1.4896012866446834e-11
train,690,6,16216.619274655653,28.737159196955115,0.9106068624708324,1.5130787063466765e-07,0.20926624113903958,residual,1.7763568394002505e-15,1.7319546345035358e-06,1.60713143914766e-11
train,691,4,20911.83121836862,18.205325089446216,1.0734178757525394,9.377327986258928e-08,0.12962593726143143,residual,1.790180836524724e-15,6.001053592463794e-07,7.64882011071557e-12
train,692,8,19713.857910193452,31.051531344052204,0.9765898250610414,1.7012536688301864e-07,0.19643194980694087,residual,2.6645352591003757e-15,9.124294294511021e-07,7.941821057362623e-12
train,693,6,29853.731837765165,8.413984310418154,1.0007417625640738,5.471691730614169e-08,0.04149153224618873,residual,9.155133597044475e-16,4.7406834834314136e-07,3.637978807091713e-12
train,694,4,21540.728966972132,14.326641862935652,1.069233213299287,1.970329086802662e-07,0.10100935856571551,residual,1.1168440202394181e-16,1.6835664223673464e-06,5.562819066137194e-12
train,695,6,25720.327588246484,7.349344904638612,0.9620639426699785,5.421171451423907e-08,0.04069085272792063,residual,4.577566798522237e-16,9.056692348002301e-07,4.067383956680332e-12
train,696,4,19940.978394001933,21.099690277516466,1.0349369605685201,1.9700836440004197e-07,0.14918348465568654,residual,9.036560719766055e-16,1.2455068154823252e-06,5.475883235154604e-12
train,697,4,26835.588265980816,30.90785213222175,0.9445930418430792,9.806764189146074e-08,0.13906239617295907,residual,2.0947646133377085e-15,7.34010068794745e-07,4.687428401686771e-12
train,698,6,21857.700522055526,33.727685085056144,1.034621629788345,9.905200149188103e-08,0.20020653075311337,residual,9.930136612989092e-16,1.090450362099535e-06,3.011306604301954e-11
train,699,6,25392.63141617929,17.8562690570984,1.042570327599581,1.0927714900375232e-07,0.1019156840650651,residual,2.6184557666721356e-16,1.0570145257563916e-06,8.829596408280667e-12
train,700,8,29583.532282774053,9.333002966025948,1.0245212335572247,1.1384378453870665e-07,0.04729272904808123,residual,1.0934428697813141e-15,4.321701897866374e-07,8.580155856231254e-12
